"169","Albania","Rucaj","41.4661111","20.1555557","815.0"
"170","Albania","Kotaj","41.4333333","20.2008324","1102.0"
"171","Albania","Peshk","41.4055556","20.1980553","829.0"
"172","Albania","Bize","41.3408333","20.1980553","1314.0"
"173","Albania","Berberaj","41.3144444","20.2027779","1087.0"
"174","Albania","Panjet","41.3208333","20.1561108","1323.0"
"175","Albania","Ruc","41.3219444","20.1105556","912.0"
"176","Albania","Marice","41.4380556","20.0222225","1096.0"
"177","Albania","Xhyre","41.2869444","20.0283337","862.0"
"178","Albania","Vakumona i Siperme","41.2816667","20.0697231","1060.0"
"179","Albania","Varros","41.3025000","20.0933342","973.0"
"180","Albania","Tejlumaj","41.4783333","20.0258331","686.0"
"181","Albania","Bic","41.2825000","20.1458340","1011.0"
"182","Albania","Gjorkaj","41.2780556","20.1705551","784.0"
"183","Albania","Rinas","41.2861111","20.1661110","760.0"
"184","Albania","Ballgjin","41.3086111","20.1933327","967.0"
"185","Algeria","Algiers","36.7630556","3.0505557","1.0"
"186","Algeria","Oran","35.6911111","-0.6416667","101.0"
"187","Algeria","Constantine","36.3650000","6.6147223","501.0"
"188","Algeria","Batna","35.5559710","6.1741447","1035.0"
"189","Algeria","Bab Ezzouar","36.7166667","3.1833334","32.0"
"190","Algeria","Annaba","36.9000000","7.7666669","1.0"
"191","Algeria","Sidi Bel Abbes","35.1938889","-0.6413889","476.0"
"192","Algeria","Ech Chettia","36.1956637","1.2584496","168.0"
"193","Algeria","Bejaia","36.7500000","5.0833335","1.0"
"194","Algeria","Skikda","36.8791667","6.9066668","94.0"
"195","Algeria","El Achir","36.0666667","4.6305556","1003.0"
"196","Algeria","Medea","36.2675000","2.7500000","1005.0"
"197","Algeria","Bechar","31.6166667","-2.2166667","785.0"
"198","Algeria","Tlemcen","34.8783333","-1.3150001","843.0"
"199","Algeria","Mostaganem","35.9333333","0.0902778","85.0"
"200","Algeria","El Eulma","36.1500000","5.6833334","941.0"
"201","Algeria","Saida","34.8333333","0.1500000","869.0"
"202","Algeria","Guelma","36.4661111","7.4338889","257.0"
"203","Algeria","Bordj el Kiffan","36.7475000","3.1930556","33.0"
"204","Algeria","Ain Oussera","35.4513889","2.9058332","694.0"
"205","Algeria","Laghouat","33.8000000","2.8833332","776.0"
"206","Algeria","Ain Beida","35.7963889","7.3927779","1021.0"
"207","Algeria","Baraki","36.6691667","3.0952778","30.0"
"208","Algeria","Oum el Bouaghi","35.8775000","7.1136112","955.0"
"209","Algeria","Messaad","34.1666667","3.5000000","768.0"
"210","Algeria","Barika","35.3897222","5.3766665","451.0"
"211","Algeria","Beni Mered","36.5230556","2.8625000","149.0"
"212","Algeria","Aflou","34.1088889","2.1019444","1372.0"
"213","Algeria","El Khroub","36.2633333","6.6936111","597.0"
"214","Algeria","Rouissat","31.9272222","5.3497224","151.0"
"215","Algeria","Berrouaghia","36.1366667","2.9130557","913.0"
"216","Algeria","Ksar el Boukhari","35.8855556","2.7508333","728.0"
"217","Algeria","Khemis Miliana","36.2622222","2.2180555","365.0"
"218","Algeria","Azzaba","36.7394444","7.1052780","105.0"
"219","Algeria","Tamanrasset","22.7850000","5.5227780","1319.0"
"220","Algeria","Ain Touta","35.3766667","5.8961110","894.0"
"221","Algeria","Cheria","35.2730556","7.7519445","1093.0"
"222","Algeria","Birkhadem","36.7127778","3.0616667","134.0"
"223","Algeria","Chelghoum el Aid","36.1594444","6.1650000","773.0"
"224","Algeria","Sidi Aissa","35.8913889","3.7711110","672.0"
"225","Algeria","Larba","36.5666667","3.1500001","109.0"
"226","Algeria","Mila","36.4502778","6.2644444","488.0"
"227","Algeria","Bir el Ater","34.7333333","8.0500002","844.0"
"228","Algeria","Sougueur","35.1913889","1.4983333","1101.0"
"229","Algeria","Ain Fakroun","35.9763889","6.8755555","933.0"
"230","Algeria","Tolga","34.7166667","5.3833332","249.0"
"231","Algeria","Es Senia","35.6511111","-0.6341667","91.0"
"232","Algeria","Bir el Djir","35.7200000","-0.5450000","178.0"
"233","Algeria","Akbou","36.4611111","4.5333333","278.0"
"234","Algeria","Besbes","36.7022222","7.8472223","10.0"
"235","Algeria","Sidi Khaled","34.3833333","5.0000000","251.0"
"236","Algeria","Ain Sefra","32.7500000","-0.5833333","1082.0"
"237","Algeria","Frenda","35.0619444","1.0422221","1083.0"
"238","Algeria","Bougara","36.5405556","3.0852778","142.0"
"239","Algeria","Hamma Bouziane","36.4130556","6.5974998","410.0"
"240","Algeria","Reguiba","33.5666667","6.7166667","32.0"
"241","Algeria","Meftah","36.6194444","3.2252779","120.0"
"242","Algeria","Oued Rhiou","35.9633333","0.9136111","99.0"
"243","Algeria","Boufarik","36.5705556","2.9108334","65.0"
"244","Algeria","Sig","35.5277778","-0.1952778","32.0"
"245","Algeria","Ksar Chellala","35.2122222","2.3188889","839.0"
"246","Algeria","Sidi Moussa","36.6044444","3.0902779","57.0"
"247","Algeria","Ras el Oued","35.9461111","5.0327778","1070.0"
"248","Algeria","Lakhdaria","36.5622222","3.5944445","203.0"
"249","Algeria","Drean","36.6838889","7.7463889","35.0"
"250","Algeria","Reghaia","36.7422222","3.3413889","16.0"
"251","Algeria","Boghni","36.5422222","3.9530556","344.0"
"252","Algeria","Dar Chioukh","34.9000000","3.4833333","1114.0"
"253","Algeria","Sedrata","36.1288889","7.5280557","821.0"
"254","Algeria","Djamaa","33.5333333","6.0000000","121.0"
"255","Algeria","Mansoura","34.8650000","-1.3466667","835.0"
"256","Algeria","Telerghma","36.1152778","6.3641667","753.0"
"257","Algeria","Remchi","35.0611111","-1.4261111","217.0"
"258","Algeria","Birine","35.6350000","3.2249999","766.0"
"259","Algeria","Sour el Ghozlane","36.1502778","3.6891668","899.0"
"260","Algeria","Metlili Chaamba","32.2666667","3.6333332","489.0"
"261","Algeria","Khemis el Khechna","36.6486111","3.3305557","60.0"
"262","Algeria","Timimoun","29.2500000","0.2500000","323.0"
"263","Algeria","I-n-Salah","27.2166667","2.4666667","282.0"
"264","Algeria","Touggourt","33.1000000","6.0666666","167.0"
"265","Algeria","Merouana","35.6286111","5.9116669","996.0"
"266","Algeria","Kerkera","36.9291667","6.5855556","12.0"
"267","Algeria","El Hadjar","36.8047222","7.7383332","3.0"
"268","Algeria","Beni Saf","35.3036111","-1.3808333","1.0"
"269","Algeria","Boudouaou","36.7305556","3.4102778","1.0"
"270","Algeria","Berriane","32.8333333","3.7666667","515.0"
"271","Algeria","Oued Fodda","36.1841667","1.5327778","186.0"
"272","Algeria","Bou Arfa","36.4666667","2.8166666","239.0"
"273","Algeria","El Attaf","36.2247222","1.6727778","141.0"
"274","Algeria","El Affroun","36.4669444","2.6252778","89.0"
"275","Algeria","`Ain el Hadjel","35.6758333","3.8822222","533.0"
"276","Algeria","Hennaya","34.9513889","-1.3680556","440.0"
"277","Algeria","Tazoult-Lambese","35.4863889","6.2552776","1184.0"
"278","Algeria","Draa el Mizan","36.5350000","3.8336110","444.0"
"279","Algeria","Timizart","36.8000000","4.2666669","372.0"
"280","Algeria","Sebdou","34.6425000","-1.3330556","886.0"
"281","Algeria","Tebesbest","33.1166667","6.0833335","170.0"
"282","Algeria","Souma","36.5183333","2.9052777","135.0"
"283","United States","New York City","40.7142691","-74.0059738","2.0"
"284","United States","Los Angeles","34.0522342","-118.2436829","115.0"
"285","United States","Chicago","41.8500330","-87.6500549","181.0"
"286","United States","Houston","29.7632836","-95.3632736","15.0"
"287","United States","Philadelphia","39.9523350","-75.1637878","8.0"
"288","United States","Phoenix","33.4483771","-112.0740356","0.0"
"289","United States","San Antonio","29.4241219","-98.4936295","196.0"
"290","United States","San Diego","32.7153292","-117.1572571","26.0"
"291","United States","Dallas","32.7830556","-96.8066635","137.0"
"292","United States","Detroit","42.3314270","-83.0457535","181.0"
"293","United States","San Jose","37.3393857","-121.8949585","24.0"
"294","United States","Jacksonville","30.3321838","-81.6556473","7.0"
"295","United States","Indianapolis","39.7683765","-86.1580429","222.0"
"296","United States","Columbus","39.9611755","-82.9987946","237.0"
"297","United States","San Francisco","37.7749295","-122.4194183","60.0"
"298","United States","Austin","30.2671530","-97.7430573","163.0"
"299","United States","Memphis","35.1495343","-90.0489807","75.0"
"300","United States","New South Memphis","35.0867579","-90.0567551","74.0"
"301","United States","Fort Worth","32.7254090","-97.3208466","199.0"
"302","United States","Baltimore","39.2903848","-76.6121902","2.0"
"303","United States","Charlotte","35.2270869","-80.8431244","229.0"
"304","United States","Boston","42.3584308","-71.0597763","11.0"
"305","United States","Milwaukee","43.0389025","-87.9064713","195.0"
"306","United States","South Boston","42.3334312","-71.0494919","10.0"
"307","United States","Seattle","47.6062095","-122.3320694","60.0"
"308","United States","El Paso","31.7587198","-106.4869308","1147.0"
"309","United States","Denver","39.7391536","-104.9847031","1598.0"
"310","United States","Washington","38.8951118","-77.0363693","11.0"
"311","United States","Portland","45.5234515","-122.6762085","61.0"
"312","United States","Oklahoma City","35.4675602","-97.5164261","364.0"
"313","United States","Nashville","36.1658899","-86.7844467","151.0"
"314","United States","Tucson","32.2217429","-110.9264755","751.0"
"315","United States","Albuquerque","35.0844909","-106.6511383","1510.0"
"316","United States","New Orleans","29.9546482","-90.0750732","0.0"
"317","United States","Long Beach","33.7669623","-118.1892319","1.0"
"318","United States","Las Vegas","36.1749705","-115.1372223","609.0"
"319","United States","Sacramento","38.5815719","-121.4944000","5.0"
"320","United States","Fresno","36.7477272","-119.7723694","91.0"
"321","United States","Cleveland","41.4994954","-81.6954117","185.0"
"322","United States","North Kansas City","39.1300040","-94.5621796","223.0"
"323","United States","Kansas City","39.0997266","-94.5785675","271.0"
"324","United States","Virginia Beach","36.8529263","-75.9779816","3.0"
"325","United States","Atlanta","33.7489954","-84.3879852","305.0"
"326","United States","Oakland","37.8043722","-122.2708054","0.0"
"327","United States","Mesa","33.4222685","-111.8226395","386.0"
"328","United States","Tulsa","36.1539816","-95.9927750","213.0"
"329","United States","Omaha","41.2586096","-95.9377899","0.0"
"330","United States","Miami","25.7742658","-80.1936569","2.0"
"331","United States","Honolulu","21.3069444","-157.8583374","0.0"
"332","United States","Minneapolis","44.9799654","-93.2638397","259.0"
"333","United States","Colorado Springs","38.8338816","-104.8213654","1829.0"
"334","United States","Wichita","37.6922361","-97.3375473","402.0"
"335","United States","Santa Ana","33.7455731","-117.8678360","30.0"
"336","United States","West Raleigh","35.7868182","-78.6638947","122.0"
"337","United States","Arlington","32.7356870","-97.1080627","184.0"
"338","United States","Anaheim","33.8352932","-117.9145050","40.0"
"339","United States","Tampa","27.9475216","-82.4584274","1.0"
"340","United States","Saint Louis","38.6272733","-90.1978912","135.0"
"341","United States","Pittsburgh","40.4406248","-79.9958878","235.0"
"342","United States","Toledo","41.6639383","-83.5552139","191.0"
"343","United States","Cincinnati","39.1620036","-84.4568863","203.0"
"344","United States","Riverside","33.9533487","-117.3961563","262.0"
"345","United States","Bakersfield","35.3732921","-119.0187149","122.0"
"346","United States","Stockton","37.9577016","-121.2907791","4.0"
"347","United States","Newark","40.7356570","-74.1723633","16.0"
"348","United States","Buffalo","42.8864468","-78.8783722","183.0"
"349","United States","Corpus Christi","27.8005828","-97.3963776","6.0"
"350","United States","Aurora","39.7294319","-104.8319168","1647.0"
"351","United States","Raleigh","35.7720960","-78.6386108","91.0"
"352","United States","Saint Paul","44.9444101","-93.0932770","235.0"
"353","United States","Lexington-Fayette","38.0497996","-84.4585495","312.0"
"354","United States","Anchorage","61.2180556","-149.9002838","0.0"
"355","United States","Plano","33.0198431","-96.6988831","200.0"
"356","United States","Saint Petersburg","27.7708606","-82.6792679","14.0"
"357","United States","Louisville","38.2542376","-85.7594070","128.0"
"358","United States","Lincoln","40.8000011","-96.6669617","382.0"
"359","United States","Glendale","33.5386523","-112.1859894","336.0"
"360","United States","Henderson","36.0396988","-114.9819336","580.0"
"361","United States","Jersey City","40.7281575","-74.0776443","14.0"
"362","United States","Norfolk","36.8468146","-76.2852173","3.0"
"363","United States","Chandler","33.3061605","-111.8412476","380.0"
"364","United States","Greensboro","36.0726355","-79.7919769","244.0"
"365","United States","Birmingham","33.5206608","-86.8024902","173.0"
"366","United States","Fort Wayne","41.1306041","-85.1288605","243.0"
"367","United States","Lexington","37.9886892","-84.4777145","298.0"
"368","United States","Hialeah","25.8575963","-80.2781067","2.0"
"369","United States","Madison","43.0730517","-89.4012299","270.0"
"370","United States","Baton Rouge","30.4507462","-91.1545486","0.0"
"371","United States","Garland","32.9126240","-96.6388855","165.0"
"372","United States","Modesto","37.6390972","-120.9968796","12.0"
"373","United States","Paradise","36.0971945","-115.1466675","626.0"
"374","United States","Chula Vista","32.6400541","-117.0841980","23.0"
"375","United States","Lubbock","33.5778631","-101.8551636","976.0"
"376","United States","Rochester","43.1547845","-77.6155548","155.0"
"377","United States","Laredo","27.5064070","-99.5075455","115.0"
"378","United States","Akron","41.0814447","-81.5190048","290.0"
"379","United States","Orlando","28.5383355","-81.3792343","34.0"
"380","United States","Durham","35.9940329","-78.8986206","122.0"
"381","United States","North Glendale","34.1605626","-118.2645187","174.0"
"382","United States","Scottsdale","33.5092103","-111.8990326","386.0"
"383","Andorra","Andorra la Vella","42.5051514","1.5150619","1011.0"
"384","Andorra","les Escaldes","42.5072870","1.5341377","1350.0"
"385","Andorra","Encamp","42.5333333","1.5833333","1571.0"
"386","Andorra","Sant Julia de Loria","42.4637237","1.4912868","1045.0"
"387","Andorra","la Massana","42.5449867","1.5148258","1257.0"
"388","Andorra","Canillo","42.5666667","1.6000000","1655.0"
"389","Andorra","Pas de la Casa","42.5427734","1.7336082","2230.0"
"390","Angola","Luanda","-8.8383333","13.2344446","6.0"
"391","Angola","Huambo","-12.7761111","15.7391663","1723.0"
"392","Angola","Lobito","-12.3480556","13.5455561","14.0"
"393","Angola","Benguela","-12.5783333","13.4072218","30.0"
"394","Angola","Kuito","-12.3833333","16.9333324","1631.0"
"395","Angola","Lubango","-14.9166667","13.5000000","1719.0"
"396","Angola","Malanje","-9.5447222","16.3452778","1156.0"
"397","Angola","Namibe","-15.1961111","12.1522226","9.0"
"398","Angola","Soyo","-6.1333333","12.3666668","6.0"
"399","Angola","Cabinda","-5.5500000","12.1999998","1.0"
"400","Angola","Uige","-7.6166667","15.0500002","859.0"
"401","Angola","Saurimo","-9.6500000","20.3999996","1041.0"
"402","Angola","Sumbe","-11.2000000","13.8333330","-9999.0"
"403","Angola","Caluquembe","-13.7833333","14.6833334","1769.0"
"404","Angola","Caxito","-8.5800000","13.6641665","84.0"
"405","Angola","Longonjo","-12.9066667","15.2533331","1402.0"
"406","Angola","Caala","-12.8525000","15.5605555","1747.0"
"407","Angola","Luena","-11.7833333","19.9166660","1330.0"
"408","Angola","Lucapa","-8.4166667","20.7500000","929.0"
"409","Angola","Camacupa","-12.0166667","17.4833336","1475.0"
"410","Angola","Catabola","-12.1500000","17.2833328","1524.0"
"411","Angola","Luau","-10.7000000","22.2333336","1109.0"
"412","Angola","Catumbela","-12.4313889","13.5472221","31.0"
"413","Angola","Camabatela","-8.1833333","15.3666668","1195.0"
"414","Angola","Waku Kungo","-11.3500000","15.1166668","1476.0"
"415","Angola","Caconda","-13.7333333","15.0666666","1724.0"
"416","Angola","Ondjiva","-17.0666667","15.7333336","1099.0"
"417","Angola","Quibala","-10.7333333","14.9833336","1375.0"
"418","Angola","Chissamba","-12.1666667","17.3333340","1373.0"
"419","Angola","Leua","-11.6500000","20.4500008","1214.0"
"420","Angola","Lumeje","-11.5500000","20.7833328","1121.0"
"421","Angola","Cazage","-11.0666667","20.7000008","1143.0"
"422","Argentina","Buenos Aires","-34.5761256","-58.4088135","13.0"
"423","Argentina","Cordoba","-31.4000000","-64.1833344","384.0"
"424","Argentina","Rosario","-32.9511111","-60.6663895","11.0"
"425","Argentina","Mendoza","-32.8833333","-68.8166656","824.0"
"426","Argentina","San Miguel de Tucuman","-26.8166667","-65.2166672","437.0"
"427","Argentina","La Plata","-34.9313889","-57.9488907","29.0"
"428","Argentina","Mar del Plata","-38.0000000","-57.5499992","39.0"
"429","Argentina","Quilmes","-34.7202778","-58.2694435","19.0"
"430","Argentina","Salta","-24.7833333","-65.4166641","1171.0"
"431","Argentina","Santa Fe","-31.6333333","-60.7000008","20.0"
"432","Argentina","San Juan","-31.5375000","-68.5363922","650.0"
"433","Argentina","Resistencia","-27.4500000","-58.9833336","48.0"
"434","Argentina","Santiago del Estero","-27.7833333","-64.2666702","180.0"
"435","Argentina","Corrientes","-27.4666667","-58.8333321","52.0"
"436","Argentina","Posadas","-27.3833333","-55.8833351","54.0"
"437","Argentina","San Salvador de Jujuy","-24.1833333","-65.3000031","1206.0"
"438","Argentina","Bahia Blanca","-38.7166667","-62.2833328","21.0"
"439","Argentina","Parana","-31.7333333","-60.5333328","68.0"
"440","Argentina","Neuquen","-38.9500000","-68.0666656","255.0"
"441","Argentina","Formosa","-26.1833333","-58.1833344","55.0"
"442","Argentina","San Fernando del Valle de Catamarca","-28.4666667","-65.7833328","520.0"
